63
53
52
43
47
51
56
38
42
56
47
65
48
50
44
53
48
54
49
33
35
45
38
54
54
52
62
57
60
39
47
60
57
45
56
46
52
44
43
39
48
51
48
48
47
63
38
40
39
50
54
61
41
53
49
56
46
42
56
55
51
52
61
56
49
43
58
58
36
46
42
46
66
57
69
40
49
53
47
44
48
40
35
46
45
45
54
57
43
38
56
55
47
46
69
36
57
59
50
52
