Частота,Канал A
(kГц),(В)

0.00000000,0.27497970
0.02384186,0.18929940
0.04768372,0.12795170
0.07152557,0.03985152
0.09536743,0.00380328
0.11920929,0.00050300
0.14305115,0.00041631
0.16689301,0.00028854
0.19073486,0.00020214
0.21457672,0.00019390
0.23841858,0.00029985
0.26226044,0.00046738
0.28610229,0.00058812
0.30994415,0.00060057
0.33378601,0.00051468
0.35762787,0.00024991
0.38146973,0.00021237
0.40531158,0.00034166
0.42915344,0.00035026
0.45299530,0.00029432
0.47683716,0.00019597
0.50067902,0.00014789
0.52452087,0.00010135
0.54836273,0.00013960
0.57220459,0.00015117
0.59604645,0.00015415
0.61988831,0.00014669
0.64373016,0.00010989
0.66757202,0.00011715
0.69141388,0.00017386
0.71525574,0.00014002
0.73909760,0.00000654
0.76293945,0.00018241
0.78678131,0.00032761
0.81062317,0.00051828
0.83446503,0.00068994
0.85830688,0.00073487
0.88214874,0.00069053
0.90599060,0.00062226
0.92983246,0.00048842
0.95367432,0.00035396
0.97751617,0.00032555
1.00135803,0.00044728
1.02519989,0.00053848
1.04904175,0.00051982
1.07288361,0.00040863
1.09672546,0.00026873
1.12056732,0.00007610
1.14440918,0.00011118
1.16825104,0.00023178
1.19209290,0.00038142
1.21593475,0.00039235
1.23977661,0.00032440
1.26361847,0.00029571
1.28746033,0.00036379
1.31130219,0.00032415
1.33514404,0.00010757
1.35898590,0.00018691
1.38282776,0.00042130
1.40666962,0.00060586
1.43051147,0.00058355
1.45435333,0.00049359
1.47819519,0.00055490
1.50203705,0.00066669
1.52587891,0.00061558
1.54972076,0.00049163
1.57356262,0.00041851
1.59740448,0.00038489
1.62124634,0.00038778
1.64508820,0.00052533
1.66893005,0.00057994
1.69277191,0.00040499
1.71661377,0.00017881
1.74045563,0.00020008
1.76429749,0.00028744
1.78813934,0.00026960
1.81198120,0.00025854
1.83582306,0.00047538
1.85966492,0.00067391
1.88350677,0.00069798
1.90734863,0.00053420
1.93119049,0.00022941
1.95503235,0.00011885
1.97887421,0.00038292
2.00271606,0.00052583
2.02655792,0.00041856
2.05039978,0.00027124
2.07424164,0.00009042
2.09808350,0.00030801
2.12192535,0.00059304
2.14576721,0.00074411
2.16960907,0.00077671
2.19345093,0.00059906
2.21729279,0.00039415
2.24113464,0.00030840
2.26497650,0.00025309
2.28881836,0.00017897
2.31266022,0.00005031
2.33650208,0.00015533
2.36034393,0.00023125
2.38418579,0.00031600
2.40802765,0.00035034
2.43186951,0.00039953
2.45571136,0.00035045
2.47955322,0.00025579
2.50339508,0.00026573
2.52723694,0.00028719
2.55107880,0.00021089
2.57492065,0.00014214
2.59876251,0.00015875
2.62260437,0.00026551
2.64644623,0.00043453
2.67028809,0.00054236
2.69412994,0.00054642
2.71797180,0.00040679
2.74181366,0.00022777
2.76565552,0.00009843
2.78949738,0.00008460
2.81333923,0.00012019
2.83718109,0.00023079
2.86102295,0.00035475
2.88486481,0.00034194
2.90870667,0.00023645
2.93254852,0.00043273
2.95639038,0.00054522
2.98023224,0.00051026
3.00407410,0.00041084
3.02791595,0.00033894
3.05175781,0.00035268
3.07559967,0.00033034
3.09944153,0.00022391
3.12328339,0.00010547
3.14712524,0.00020503
3.17096710,0.00035796
3.19480896,0.00043961
3.21865082,0.00045300
3.24249268,0.00034312
3.26633453,0.00015533
3.29017639,0.00016978
3.31401825,0.00021169
3.33786011,0.00016362
3.36170197,0.00007032
3.38554382,0.00013775
3.40938568,0.00033344
3.43322754,0.00054209
3.45706940,0.00062323
3.48091125,0.00058857
3.50475311,0.00056308
3.52859497,0.00059718
3.55243683,0.00059212
3.57627869,0.00047343
3.60012054,0.00035121
3.62396240,0.00016719
3.64780426,0.00002995
3.67164612,0.00011333
3.69548798,0.00010406
3.71932983,0.00009775
3.74317169,0.00008363
3.76701355,0.00006241
3.79085541,0.00007218
3.81469727,0.00014308
3.83853912,0.00020285
3.86238098,0.00019587
3.88622284,0.00018671
3.91006470,0.00015355
3.93390656,0.00010889
3.95774841,0.00010501
3.98159027,0.00012609
4.00543213,0.00012697
4.02927399,0.00019407
4.05311584,0.00023988
4.07695770,0.00020505
4.10079956,0.00019971
4.12464142,0.00020485
4.14848328,0.00019010
4.17232513,0.00018770
4.19616699,0.00020909
4.22000885,0.00021900
4.24385071,0.00015476
4.26769257,0.00009857
4.29153442,0.00014198
4.31537628,0.00013037
4.33921814,0.00012391
4.36306000,0.00019985
4.38690186,0.00025442
4.41074371,0.00020400
4.43458557,0.00018088
4.45842743,0.00019703
4.48226929,0.00006256
4.50611115,0.00004709
4.52995300,0.00010490
4.55379486,0.00024204
4.57763672,0.00032751
4.60147858,0.00047952
4.62532043,0.00053319
4.64916229,0.00042656
4.67300415,0.00024826
4.69684601,0.00010101
4.72068787,0.00001562
4.74452972,0.00000086
4.76837158,0.00019604
4.79221344,0.00038821
4.81605530,0.00048614
4.83989716,0.00055327
4.86373901,0.00050772
4.88758087,0.00044283
4.91142273,0.00044786
4.93526459,0.00041241
4.95910645,0.00032229
4.98294830,0.00023448
5.00679016,0.00029290
5.03063202,0.00046487
5.05447388,0.00054619
5.07831573,0.00047768
5.10215759,0.00036832
5.12599945,0.00040397
5.14984131,0.00048764
5.17368317,0.00051866
5.19752502,0.00055913
5.22136688,0.00048048
5.24520874,0.00032858
5.26905060,0.00021524
5.29289246,0.00017337
5.31673431,0.00025976
5.34057617,0.00019292
5.36441803,0.00011789
5.38825989,0.00000754
5.41210175,0.00017097
5.43594360,0.00023478
5.45978546,0.00024086
5.48362732,0.00035926
5.50746918,0.00046093
5.53131104,0.00044026
5.55515289,0.00041347
5.57899475,0.00039611
5.60283661,0.00028659
5.62667847,0.00014810
5.65052032,0.00022333
5.67436218,0.00036715
5.69820404,0.00038263
5.72204590,0.00037856
5.74588776,0.00031396
5.76972961,0.00025546
5.79357147,0.00028711
5.81741333,0.00047484
5.84125519,0.00066717
5.86509705,0.00069407
5.88893890,0.00052680
5.91278076,0.00019864
5.93662262,0.00007916
5.96046448,0.00009947
5.98430634,0.00005622
6.00814819,0.00016991
6.03199005,0.00033946
6.05583191,0.00040245
6.07967377,0.00029627
6.10351563,0.00014084
6.12735748,0.00020035
6.15119934,0.00014619
6.17504120,0.00015981
6.19888306,0.00019673
6.22272491,0.00022823
6.24656677,0.00030635
6.27040863,0.00041448
6.29425049,0.00044207
6.31809235,0.00034128
6.34193420,0.00026279
6.36577606,0.00031267
6.38961792,0.00029929
6.41345978,0.00023950
6.43730164,0.00023061
6.46114349,0.00019732
6.48498535,0.00016689
6.50882721,0.00011328
6.53266907,0.00016725
6.55651093,0.00018294
6.58035278,0.00014945
6.60419464,0.00023190
6.62803650,0.00032094
6.65187836,0.00034091
6.67572021,0.00038691
6.69956207,0.00052287
6.72340393,0.00052622
6.74724579,0.00033299
6.77108765,0.00015152
6.79492950,0.00025316
6.81877136,0.00035310
6.84261322,0.00038156
6.86645508,0.00041059
6.89029694,0.00042379
6.91413879,0.00043182
6.93798065,0.00040881
6.96182251,0.00034145
6.98566437,0.00034013
7.00950623,0.00033471
7.03334808,0.00023333
7.05718994,0.00011239
7.08103180,0.00005706
7.10487366,0.00026565
7.12871552,0.00034675
7.15255737,0.00039279
7.17639923,0.00048526
7.20024109,0.00049543
7.22408295,0.00038047
7.24792480,0.00026966
7.27176666,0.00008114
7.29560852,0.00032195
7.31945038,0.00058397
7.34329224,0.00069429
7.36713409,0.00082760
7.39097595,0.00086188
7.41481781,0.00074554
7.43865967,0.00062559
7.46250153,0.00051399
7.48634338,0.00034749
7.51018524,0.00029254
7.53402710,0.00023438
7.55786896,0.00014861
7.58171082,0.00008572
7.60555267,0.00018331
7.62939453,0.00027886
7.65323639,0.00027896
7.67707825,0.00026281
7.70092010,0.00026052
7.72476196,0.00022917
7.74860382,0.00028713
7.77244568,0.00038216
7.79628754,0.00040815
7.82012939,0.00033617
7.84397125,0.00025555
7.86781311,0.00023037
7.89165497,0.00037718
7.91549683,0.00042749
7.93933868,0.00029322
7.96318054,0.00009268
7.98702240,0.00034789
8.01086426,0.00055463
8.03470612,0.00061203
8.05854797,0.00052028
8.08238983,0.00035886
8.10623169,0.00026076
8.13007355,0.00026826
8.15391541,0.00027879
8.17775726,0.00022328
8.20159912,0.00008804
8.22544098,0.00003419
8.24928284,0.00010440
8.27312469,0.00012738
8.29696655,0.00017671
8.32080841,0.00019659
8.34465027,0.00007826
8.36849213,0.00018570
8.39233398,0.00042071
8.41617584,0.00047245
8.44001770,0.00046324
8.46385956,0.00056207
8.48770142,0.00054734
8.51154327,0.00034415
8.53538513,0.00012892
8.55922699,0.00008040
8.58306885,0.00012323
8.60691071,0.00012192
8.63075256,0.00025367
8.65459442,0.00037418
8.67843628,0.00033048
8.70227814,0.00018066
8.72612000,0.00010025
8.74996185,0.00016833
8.77380371,0.00022703
8.79764557,0.00024509
8.82148743,0.00018548
8.84532928,0.00022857
8.86917114,0.00035357
8.89301300,0.00039707
8.91685486,0.00029882
8.94069672,0.00014825
8.96453857,0.00021802
8.98838043,0.00036992
9.01222229,0.00036442
9.03606415,0.00031308
9.05990601,0.00027824
9.08374786,0.00017394
9.10758972,0.00010829
9.13143158,0.00012060
9.15527344,0.00017768
9.17911530,0.00014854
9.20295715,0.00009156
9.22679901,0.00008175
9.25064087,0.00003140
9.27448273,0.00004453
9.29832458,0.00012390
9.32216644,0.00029668
9.34600830,0.00056421
9.36985016,0.00071664
9.39369202,0.00077648
9.41753387,0.00073371
9.44137573,0.00051486
9.46521759,0.00026747
9.48905945,0.00017600
9.51290131,0.00013377
9.53674316,0.00012351
9.56058502,0.00015047
9.58442688,0.00013351
9.60826874,0.00004125
9.63211060,0.00016783
9.65595245,0.00033688
9.67979431,0.00036135
9.70363617,0.00030604
9.72747803,0.00020451
9.75131989,0.00017704
9.77516174,0.00024684
9.79900360,0.00028649
9.82284546,0.00024379
9.84668732,0.00009988
9.87052917,0.00004655
9.89437103,0.00012963
9.91821289,0.00012141
9.94205475,0.00004907
9.96589661,0.00014045
9.98973846,0.00019329
10.01358032,0.00023380
10.03742218,0.00024808
10.06126404,0.00025427
10.08510590,0.00036814
10.10894775,0.00047861
10.13278961,0.00042369
10.15663147,0.00028296
10.18047333,0.00019293
10.20431519,0.00009061
10.22815704,0.00006550
10.25199890,0.00020244
10.27584076,0.00036151
10.29968262,0.00038478
10.32352448,0.00033459
10.34736633,0.00017046
10.37120819,0.00020300
10.39505005,0.00039234
10.41889191,0.00048921
10.44273376,0.00045486
10.46657562,0.00033527
10.49041748,0.00029581
10.51425934,0.00033857
10.53810120,0.00037228
10.56194305,0.00032274
10.58578491,0.00027161
10.60962677,0.00024779
10.63346863,0.00023042
10.65731049,0.00022903
10.68115234,0.00022619
10.70499420,0.00017969
10.72883606,0.00008362
10.75267792,0.00015555
10.77651978,0.00026752
10.80036163,0.00029242
10.82420349,0.00015761
10.84804535,0.00007448
10.87188721,0.00003663
10.89572906,0.00006188
10.91957092,0.00003355
10.94341278,0.00007050
10.96725464,0.00004705
10.99109650,0.00008096
11.01493835,0.00011871
11.03878021,0.00013675
11.06262207,0.00009082
11.08646393,0.00007910
11.11030579,0.00007222
11.13414764,0.00009820
11.15798950,0.00022666
11.18183136,0.00024836
11.20567322,0.00034969
11.22951508,0.00054168
11.25335693,0.00071911
11.27719879,0.00078360
11.30104065,0.00070648
11.32488251,0.00053822
11.34872437,0.00038231
11.37256622,0.00033964
11.39640808,0.00031740
11.42024994,0.00025752
11.44409180,0.00024164
11.46793365,0.00030120
11.49177551,0.00034151
11.51561737,0.00034406
11.53945923,0.00040384
11.56330109,0.00055172
11.58714294,0.00055433
11.61098480,0.00039838
11.63482666,0.00027034
11.65866852,0.00010158
11.68251038,0.00015802
11.70635223,0.00029758
11.73019409,0.00040180
11.75403595,0.00046583
11.77787781,0.00047297
11.80171967,0.00044843
11.82556152,0.00041722
11.84940338,0.00032747
11.87324524,0.00019762
11.89708710,0.00016733
11.92092896,0.00018178
11.94477081,0.00014808
11.96861267,0.00009208
11.99245453,0.00008274
12.01629639,0.00008234
12.04013824,0.00009496
12.06398010,0.00011985
12.08782196,0.00016231
12.11166382,0.00017812
12.13550568,0.00024853
12.15934753,0.00039762
12.18318939,0.00045371
12.20703125,0.00041607
12.23087311,0.00047492
12.25471497,0.00042276
12.27855682,0.00033367
12.30239868,0.00033511
12.32624054,0.00021125
12.35008240,0.00013612
12.37392426,0.00011461
12.39776611,0.00033506
12.42160797,0.00045599
12.44544983,0.00043888
12.46929169,0.00037193
12.49313354,0.00041080
12.51697540,0.00035454
12.54081726,0.00024157
12.56465912,0.00014790
12.58850098,0.00017916
12.61234283,0.00022857
12.63618469,0.00017477
12.66002655,0.00023250
12.68386841,0.00035439
12.70771027,0.00035864
12.73155212,0.00034058
12.75539398,0.00026757
12.77923584,0.00009838
12.80307770,0.00005698
12.82691956,0.00012406
12.85076141,0.00012355
12.87460327,0.00002218
12.89844513,0.00004169
12.92228699,0.00007285
12.94612885,0.00008728
12.96997070,0.00022401
12.99381256,0.00033878
13.01765442,0.00024568
13.04149628,0.00021430
13.06533813,0.00031514
13.08917999,0.00032550
13.11302185,0.00029820
13.13686371,0.00027658
13.16070557,0.00019264
13.18454742,0.00010100
13.20838928,0.00009018
13.23223114,0.00004504
13.25607300,0.00007129
13.27991486,0.00011184
13.30375671,0.00017228
13.32759857,0.00025207
13.35144043,0.00017824
13.37528229,0.00012772
13.39912415,0.00024953
13.42296600,0.00033125
13.44680786,0.00040673
13.47064972,0.00045365
13.49449158,0.00040795
13.51833344,0.00029645
13.54217529,0.00020325
13.56601715,0.00021754
13.58985901,0.00017878
13.61370087,0.00011425
13.63754272,0.00024495
13.66138458,0.00037466
13.68522644,0.00040169
13.70906830,0.00043495
13.73291016,0.00041875
13.75675201,0.00041632
13.78059387,0.00046605
13.80443573,0.00043451
13.82827759,0.00036784
13.85211945,0.00029876
