C,x1,x2,f,C.err,x1.err,x2.err,f.err
nF,,,kHz,nF,,,Hz
24.8,0.3,7.6,30.39,0.05,0.1,0.1,1
24.8,0.4,6.3,30.66
24.8,0.4,6.4,30.82
24.8,0.6,6.4,31.412
24.8,0.7,6.3,31.654
24.8,0.8,6.3,31.763
24.8,1.1,6.2,32.031
24.8,1.4,6.2,32.22
24.8,1.8,6.2,32.5
24.8,2.2,6.1,32.866
24.8,2.3,6,33.007
24.8,2.4,6,33.205
24.8,2.5,5.9,33.58
24.8,2.5,5.9,33.736
24.8,2.6,5.9,33.963
24.8,2.6,5.8,34.29

