C,f,U_C,C.err,f.err,U_C.err
nF,kHz,V,nF,Hz,V
33.2,27.101,1.2732,0.05,1,3%
33.2,27.243,1.4301
33.2,27.678,2.0658
33.2,27.43,1.6892
33.2,27.782,2.1855
33.2,27.522,1.8322
33.2,27.889,2.2519
33.2,28.058,2.2179
33.2,28.882,1.2813
33.2,28.724,1.4438
33.2,28.371,1.8809
33.2,28.115,2.1755
33.2,28.411,1.8196
33.2,28.479,1.7343
33.2,28.662,1.5122
33.2,28.798,1.3632


