Частота,Канал A
(kГц),(В)

0.00000000,3.18917600
0.02384186,2.19566100
0.04768372,1.48293800
0.07152557,0.45922280
0.09536743,0.04041207
0.11920929,0.00021171
0.14305115,0.00009272
0.16689301,0.00038221
0.19073486,0.00017410
0.21457672,0.00034808
0.23841858,0.00009491
0.26226044,0.00021090
0.28610229,0.00014573
0.30994415,0.00012447
0.33378601,0.00015830
0.35762787,0.00015682
0.38146973,0.00010631
0.40531158,0.00017901
0.42915344,0.00005895
0.45299530,0.00021736
0.47683716,0.00006584
0.50067902,0.00012172
0.52452087,0.00016064
0.54836273,0.00007606
0.57220459,0.00027400
0.59604645,0.00020136
0.61988831,0.00031543
0.64373016,0.00024361
0.66757202,0.00025356
0.69141388,0.00011716
0.71525574,0.00020105
0.73909760,0.00006609
0.76293945,0.00021078
0.78678131,0.00006645
0.81062317,0.00018594
0.83446503,0.00004817
0.85830688,0.00016661
0.88214874,0.00006853
0.90599060,0.00018364
0.92983246,0.00007929
0.95367432,0.00020903
0.97751617,0.00015868
1.00135803,0.00019899
1.02519989,0.00009954
1.04904175,0.00000680
1.07288361,0.00019688
1.09672546,0.00018145
1.12056732,0.00024187
1.14440918,0.00011814
1.16825104,0.00010496
1.19209290,0.00011800
1.21593475,0.00008440
1.23977661,0.00018634
1.26361847,0.00009522
1.28746033,0.00024142
1.31130219,0.00015872
1.33514404,0.00026006
1.35898590,0.00014924
1.38282776,0.00018639
1.40666962,0.00004694
1.43051147,0.00004040
1.45435333,0.00010582
1.47819519,0.00001388
1.50203705,0.00007673
1.52587891,0.00005143
1.54972076,0.00004658
1.57356262,0.00007583
1.59740448,0.00005769
1.62124634,0.00007708
1.64508820,0.00004717
1.66893005,0.00012965
1.69277191,0.00004410
1.71661377,0.00008412
1.74045563,0.00004335
1.76429749,0.00011465
1.78813934,0.00025233
1.81198120,0.00027739
1.83582306,0.00027499
1.85966492,0.00016626
1.88350677,0.00010759
1.90734863,0.00005934
1.93119049,0.00013931
1.95503235,0.00012202
1.97887421,0.00016404
2.00271606,0.00008341
2.02655792,0.00011227
2.05039978,0.00006585
2.07424164,0.00003137
2.09808350,0.00003162
2.12192535,0.00008375
2.14576721,0.00005455
2.16960907,0.00008525
2.19345093,0.00011214
2.21729279,0.00019056
2.24113464,0.00027400
2.26497650,0.00029358
2.28881836,0.00025979
2.31266022,0.00024787
2.33650208,0.00015683
2.36034393,0.00008725
2.38418579,0.00009361
2.40802765,0.00008930
2.43186951,0.00014486
2.45571136,0.00013277
2.47955322,0.00015418
2.50339508,0.00015932
2.52723694,0.00018106
2.55107880,0.00017165
2.57492065,0.00015257
2.59876251,0.00017801
2.62260437,0.00016152
2.64644623,0.00014115
2.67028809,0.00014811
2.69412994,0.00011400
2.71797180,0.00015238
2.74181366,0.00017279
2.76565552,0.00014603
2.78949738,0.00012173
2.81333923,0.00012777
2.83718109,0.00010338
2.86102295,0.00009571
2.88486481,0.00008743
2.90870667,0.00010527
2.93254852,0.00012395
2.95639038,0.00012459
2.98023224,0.00010310
3.00407410,0.00007601
3.02791595,0.00007060
3.05175781,0.00006476
3.07559967,0.00012454
3.09944153,0.00016574
3.12328339,0.00019856
3.14712524,0.00017445
3.17096710,0.00011863
3.19480896,0.00009355
3.21865082,0.00007390
3.24249268,0.00010603
3.26633453,0.00018224
3.29017639,0.00027221
3.31401825,0.00029398
3.33786011,0.00028030
3.36170197,0.00025281
3.38554382,0.00024387
3.40938568,0.00022452
3.43322754,0.00022589
3.45706940,0.00020640
3.48091125,0.00017972
3.50475311,0.00011915
3.52859497,0.00009765
3.55243683,0.00011849
3.57627869,0.00011292
3.60012054,0.00009218
3.62396240,0.00005783
3.64780426,0.00012205
3.67164612,0.00015120
3.69548798,0.00015601
3.71932983,0.00010697
3.74317169,0.00012554
3.76701355,0.00009456
3.79085541,0.00008514
3.81469727,0.00003490
3.83853912,0.00008552
3.86238098,0.00012762
3.88622284,0.00016866
3.91006470,0.00017554
3.93390656,0.00015058
3.95774841,0.00012313
3.98159027,0.00011612
4.00543213,0.00016881
4.02927399,0.00015928
4.05311584,0.00017704
4.07695770,0.00013760
4.10079956,0.00015404
4.12464142,0.00013338
4.14848328,0.00019982
4.17232513,0.00018459
4.19616699,0.00017136
4.22000885,0.00009749
4.24385071,0.00005713
4.26769257,0.00004718
4.29153442,0.00005497
4.31537628,0.00004862
4.33921814,0.00000800
4.36306000,0.00000690
4.38690186,0.00009631
4.41074371,0.00009453
4.43458557,0.00013412
4.45842743,0.00010257
4.48226929,0.00009932
4.50611115,0.00003530
4.52995300,0.00003446
4.55379486,0.00001003
4.57763672,0.00006368
4.60147858,0.00002953
4.62532043,0.00005890
4.64916229,0.00006663
4.67300415,0.00009096
4.69684601,0.00011258
4.72068787,0.00012989
4.74452972,0.00019308
4.76837158,0.00019751
4.79221344,0.00015960
4.81605530,0.00006035
4.83989716,0.00008796
4.86373901,0.00015870
4.88758087,0.00021485
4.91142273,0.00022905
4.93526459,0.00022244
4.95910645,0.00020396
4.98294830,0.00019778
5.00679016,0.00020195
5.03063202,0.00018592
5.05447388,0.00011717
5.07831573,0.00014116
5.10215759,0.00016965
5.12599945,0.00014628
5.14984131,0.00014702
5.17368317,0.00008728
5.19752502,0.00009473
5.22136688,0.00008549
5.24520874,0.00012790
5.26905060,0.00019106
5.29289246,0.00013302
5.31673431,0.00009327
5.34057617,0.00004559
5.36441803,0.00003765
5.38825989,0.00008921
5.41210175,0.00012611
5.43594360,0.00021796
5.45978546,0.00025761
5.48362732,0.00027766
5.50746918,0.00026341
5.53131104,0.00026323
5.55515289,0.00022095
5.57899475,0.00020008
5.60283661,0.00018631
5.62667847,0.00017516
5.65052032,0.00015466
5.67436218,0.00021334
5.69820404,0.00023353
5.72204590,0.00021991
5.74588776,0.00021909
5.76972961,0.00025268
5.79357147,0.00028389
5.81741333,0.00030729
5.84125519,0.00037028
5.86509705,0.00045938
5.88893890,0.00042395
5.91278076,0.00030486
5.93662262,0.00016849
5.96046448,0.00012730
5.98430634,0.00015143
6.00814819,0.00017017
6.03199005,0.00016834
6.05583191,0.00014560
6.07967377,0.00010317
6.10351563,0.00011443
6.12735748,0.00010689
6.15119934,0.00007803
6.17504120,0.00008809
6.19888306,0.00013540
6.22272491,0.00018866
6.24656677,0.00021183
6.27040863,0.00021985
6.29425049,0.00019341
6.31809235,0.00015293
6.34193420,0.00009020
6.36577606,0.00004815
6.38961792,0.00006305
6.41345978,0.00013428
6.43730164,0.00020162
6.46114349,0.00017862
6.48498535,0.00012331
6.50882721,0.00004001
6.53266907,0.00002761
6.55651093,0.00002009
6.58035278,0.00006914
6.60419464,0.00011241
6.62803650,0.00018247
6.65187836,0.00017500
6.67572021,0.00013284
6.69956207,0.00005624
6.72340393,0.00001745
6.74724579,0.00011321
6.77108765,0.00025117
6.79492950,0.00025562
6.81877136,0.00011938
6.84261322,0.00005055
6.86645508,0.00011651
6.89029694,0.00024439
6.91413879,0.00026162
6.93798065,0.00023820
6.96182251,0.00025791
6.98566437,0.00020927
7.00950623,0.00018094
7.03334808,0.00010414
7.05718994,0.00008194
7.08103180,0.00012289
7.10487366,0.00019701
7.12871552,0.00021137
7.15255737,0.00020371
7.17639923,0.00012694
7.20024109,0.00006865
7.22408295,0.00008376
7.24792480,0.00016506
7.27176666,0.00018886
7.29560852,0.00021739
7.31945038,0.00020063
7.34329224,0.00017821
7.36713409,0.00012052
7.39097595,0.00011606
7.41481781,0.00008110
7.43865967,0.00006057
7.46250153,0.00001248
7.48634338,0.00005538
7.51018524,0.00007687
7.53402710,0.00007510
7.55786896,0.00013498
7.58171082,0.00015888
7.60555267,0.00016507
7.62939453,0.00017949
7.65323639,0.00017688
7.67707825,0.00016310
7.70092010,0.00018030
7.72476196,0.00020392
7.74860382,0.00012970
7.77244568,0.00012797
7.79628754,0.00014656
7.82012939,0.00017848
7.84397125,0.00016361
7.86781311,0.00016922
7.89165497,0.00010238
7.91549683,0.00006083
7.93933868,0.00014955
7.96318054,0.00022761
7.98702240,0.00028700
8.01086426,0.00027414
8.03470612,0.00026567
8.05854797,0.00024490
8.08238983,0.00024662
8.10623169,0.00016841
8.13007355,0.00011079
8.15391541,0.00003487
8.17775726,0.00003466
8.20159912,0.00008124
8.22544098,0.00004683
8.24928284,0.00004989
8.27312469,0.00006123
8.29696655,0.00002942
8.32080841,0.00003885
8.34465027,0.00009726
8.36849213,0.00010869
8.39233398,0.00013334
8.41617584,0.00011834
8.44001770,0.00015408
8.46385956,0.00019991
8.48770142,0.00019330
8.51154327,0.00011889
8.53538513,0.00005549
8.55922699,0.00004619
8.58306885,0.00011751
8.60691071,0.00010908
8.63075256,0.00007366
8.65459442,0.00008928
8.67843628,0.00013175
8.70227814,0.00016021
8.72612000,0.00011439
8.74996185,0.00009517
8.77380371,0.00013783
8.79764557,0.00018057
8.82148743,0.00019571
8.84532928,0.00020179
8.86917114,0.00018331
8.89301300,0.00013784
8.91685486,0.00009552
8.94069672,0.00010155
8.96453857,0.00009251
8.98838043,0.00004773
9.01222229,0.00005034
9.03606415,0.00002491
9.05990601,0.00005251
9.08374786,0.00007001
9.10758972,0.00009069
9.13143158,0.00011021
9.15527344,0.00008819
9.17911530,0.00006327
9.20295715,0.00007430
9.22679901,0.00004981
9.25064087,0.00003514
9.27448273,0.00006631
9.29832458,0.00007550
9.32216644,0.00009083
9.34600830,0.00006277
9.36985016,0.00000834
9.39369202,0.00008082
9.41753387,0.00014121
9.44137573,0.00016249
9.46521759,0.00016597
9.48905945,0.00014379
9.51290131,0.00008767
9.53674316,0.00005316
9.56058502,0.00005722
9.58442688,0.00005902
9.60826874,0.00005903
9.63211060,0.00003409
9.65595245,0.00005509
9.67979431,0.00006477
9.70363617,0.00002756
9.72747803,0.00010865
9.75131989,0.00015579
9.77516174,0.00018819
9.79900360,0.00016437
9.82284546,0.00011565
9.84668732,0.00007273
9.87052917,0.00006374
9.89437103,0.00006273
9.91821289,0.00011151
9.94205475,0.00012914
9.96589661,0.00010675
9.98973846,0.00006649
10.01358032,0.00006658
10.03742218,0.00008160
10.06126404,0.00011734
10.08510590,0.00013625
10.10894775,0.00010010
10.13278961,0.00011840
10.15663147,0.00013082
10.18047333,0.00015593
10.20431519,0.00016637
10.22815704,0.00020611
10.25199890,0.00022246
10.27584076,0.00023222
10.29968262,0.00024865
10.32352448,0.00021745
10.34736633,0.00012900
10.37120819,0.00008801
10.39505005,0.00003541
10.41889191,0.00002828
10.44273376,0.00007013
10.46657562,0.00008018
10.49041748,0.00007355
10.51425934,0.00005417
10.53810120,0.00002943
10.56194305,0.00002180
10.58578491,0.00011783
10.60962677,0.00021151
10.63346863,0.00026527
10.65731049,0.00022859
10.68115234,0.00018431
10.70499420,0.00014627
10.72883606,0.00015669
10.75267792,0.00014185
10.77651978,0.00010638
10.80036163,0.00017240
10.82420349,0.00018045
10.84804535,0.00014539
10.87188721,0.00009083
10.89572906,0.00006508
10.91957092,0.00007145
10.94341278,0.00011119
10.96725464,0.00012495
10.99109650,0.00005844
11.01493835,0.00003160
11.03878021,0.00013033
11.06262207,0.00018468
11.08646393,0.00014097
11.11030579,0.00008396
11.13414764,0.00005092
11.15798950,0.00011695
11.18183136,0.00016805
11.20567322,0.00015181
11.22951508,0.00013262
11.25335693,0.00012152
11.27719879,0.00007919
11.30104065,0.00004760
11.32488251,0.00006310
11.34872437,0.00005975
11.37256622,0.00011096
11.39640808,0.00013450
11.42024994,0.00012102
11.44409180,0.00010105
11.46793365,0.00012074
11.49177551,0.00013688
11.51561737,0.00018852
11.53945923,0.00021922
11.56330109,0.00018516
11.58714294,0.00014908
11.61098480,0.00012879
11.63482666,0.00008381
11.65866852,0.00008428
11.68251038,0.00012495
11.70635223,0.00013741
11.73019409,0.00012255
11.75403595,0.00011190
11.77787781,0.00008880
11.80171967,0.00005865
11.82556152,0.00000414
11.84940338,0.00005353
11.87324524,0.00009079
11.89708710,0.00011219
11.92092896,0.00012090
11.94477081,0.00012322
11.96861267,0.00013290
11.99245453,0.00016896
12.01629639,0.00019187
12.04013824,0.00014922
12.06398010,0.00013017
12.08782196,0.00014197
12.11166382,0.00012051
12.13550568,0.00011820
12.15934753,0.00010469
12.18318939,0.00005961
12.20703125,0.00001377
12.23087311,0.00003547
12.25471497,0.00005942
12.27855682,0.00006590
12.30239868,0.00006107
12.32624054,0.00004794
12.35008240,0.00002755
12.37392426,0.00001641
12.39776611,0.00004132
12.42160797,0.00004572
12.44544983,0.00004418
12.46929169,0.00007142
12.49313354,0.00014771
12.51697540,0.00024299
12.54081726,0.00027490
12.56465912,0.00019918
12.58850098,0.00011785
12.61234283,0.00025674
12.63618469,0.00172059
12.66002655,0.00422171
12.68386841,0.00539252
12.70771027,0.00539663
12.73155212,0.00483609
12.75539398,0.00261506
12.77923584,0.00045697
12.80307770,0.00020375
12.82691956,0.00023079
12.85076141,0.00018722
12.87460327,0.00017251
12.89844513,0.00019255
12.92228699,0.00024356
12.94612885,0.00031506
12.96997070,0.00033602
12.99381256,0.00031605
13.01765442,0.00024853
13.04149628,0.00013385
13.06533813,0.00004199
13.08917999,0.00007357
13.11302185,0.00012171
13.13686371,0.00011721
13.16070557,0.00007943
13.18454742,0.00005265
13.20838928,0.00007585
13.23223114,0.00006636
13.25607300,0.00002499
13.27991486,0.00005950
13.30375671,0.00013322
13.32759857,0.00012741
13.35144043,0.00007187
13.37528229,0.00007076
13.39912415,0.00016846
13.42296600,0.00021728
13.44680786,0.00018215
13.47064972,0.00018075
13.49449158,0.00016987
13.51833344,0.00012153
13.54217529,0.00002594
13.56601715,0.00004555
13.58985901,0.00004562
13.61370087,0.00003972
13.63754272,0.00003248
13.66138458,0.00004089
13.68522644,0.00004251
13.70906830,0.00005973
13.73291016,0.00009341
13.75675201,0.00008915
13.78059387,0.00006804
13.80443573,0.00003875
13.82827759,0.00007783
13.85211945,0.00011166
