la,phi,la.err,phi.err
nm,deg,nm,deg
577,196.77361111111111111111,0.1,.00138888888888888888
579.1,196.71361111111111111111
546.1,195.773611111111
491.6,194.30250000000000000000
435.8,193.98583333333333333333
404.7,192.56583333333333333333
