Частота,Канал A
(kГц),(В)

0.00000000,2.83873200
0.02384186,1.95411000
0.04768372,1.31979200
0.07152557,0.40883110
0.09536743,0.03613598
0.11920929,0.00187176
0.14305115,0.00175305
0.16689301,0.00170072
0.19073486,0.00153144
0.21457672,0.00120872
0.23841858,0.00103879
0.26226044,0.00140272
0.28610229,0.00131487
0.30994415,0.00119382
0.33378601,0.00112897
0.35762787,0.00125752
0.38146973,0.00108090
0.40531158,0.00127878
0.42915344,0.00116663
0.45299530,0.00092201
0.47683716,0.00121632
0.50067902,0.00160813
0.52452087,0.00184569
0.54836273,0.00173932
0.57220459,0.00157210
0.59604645,0.00114189
0.61988831,0.00135325
0.64373016,0.00165825
0.66757202,0.00205802
0.69141388,0.00204903
0.71525574,0.00210751
0.73909760,0.00209691
0.76293945,0.00199866
0.78678131,0.00203009
0.81062317,0.00189586
0.83446503,0.00142345
0.85830688,0.00123234
0.88214874,0.00153555
0.90599060,0.01268154
0.92983246,0.12155920
0.95367432,0.36969820
0.97751617,0.52942350
1.00135803,0.54410030
1.02519989,0.52151160
1.04904175,0.34095340
1.07288361,0.10033680
1.09672546,0.00880258
1.12056732,0.00167093
1.14440918,0.00163307
1.16825104,0.00137287
1.19209290,0.00114425
1.21593475,0.00046208
1.23977661,0.00042405
1.26361847,0.00060215
1.28746033,0.00056258
1.31130219,0.00090608
1.33514404,0.00182919
1.35898590,0.00262112
1.38282776,0.00264265
1.40666962,0.00287157
1.43051147,0.00212754
1.45435333,0.00130109
1.47819519,0.00114139
1.50203705,0.00142236
1.52587891,0.00129117
1.54972076,0.00112642
1.57356262,0.00091714
1.59740448,0.00104044
1.62124634,0.00081358
1.64508820,0.00047128
1.66893005,0.00053152
1.69277191,0.00090690
1.71661377,0.00164042
1.74045563,0.00194677
1.76429749,0.00214741
1.78813934,0.00201793
1.81198120,0.00160749
1.83582306,0.00069114
1.85966492,0.00057341
1.88350677,0.00103569
1.90734863,0.01388577
1.93119049,0.12631360
1.95503235,0.36465380
1.97887421,0.50657280
2.00271606,0.51733260
2.02655792,0.49092470
2.05039978,0.30957670
2.07424164,0.08564650
2.09808350,0.00622653
2.12192535,0.00181158
2.14576721,0.00198086
2.16960907,0.00181180
2.19345093,0.00128365
2.21729279,0.00046591
2.24113464,0.00055095
2.26497650,0.00101545
2.28881836,0.00147017
2.31266022,0.00231002
2.33650208,0.00374104
2.36034393,0.00454307
2.38418579,0.00431309
2.40802765,0.00407043
2.43186951,0.00278101
2.45571136,0.00116588
2.47955322,0.00077722
2.50339508,0.00121694
2.52723694,0.00114799
2.55107880,0.00123893
2.57492065,0.00180940
2.59876251,0.00241596
2.62260437,0.00237360
2.64644623,0.00203353
2.67028809,0.00108559
2.69412994,0.00087273
2.71797180,0.00203008
2.74181366,0.00260122
2.76565552,0.00280551
2.78949738,0.00244317
2.81333923,0.00199848
2.83718109,0.00088381
2.86102295,0.00068427
2.88486481,0.00017344
2.90870667,0.01439864
2.93254852,0.12571580
2.95639038,0.34585090
2.98023224,0.46687160
3.00407410,0.47478860
3.02791595,0.44623830
3.05175781,0.27202440
3.07559967,0.07171581
3.09944153,0.00550091
3.12328339,0.00152096
3.14712524,0.00165658
3.17096710,0.00156595
3.19480896,0.00133888
3.21865082,0.00113635
3.24249268,0.00096095
3.26633453,0.00065751
3.29017639,0.00047412
3.31401825,0.00133416
3.33786011,0.00309063
3.36170197,0.00418008
3.38554382,0.00419303
3.40938568,0.00390046
3.43322754,0.00232100
3.45706940,0.00043181
3.48091125,0.00065455
3.50475311,0.00097628
3.52859497,0.00091466
3.55243683,0.00088525
3.57627869,0.00241744
3.60012054,0.00333466
3.62396240,0.00351548
3.64780426,0.00321552
3.67164612,0.00187770
3.69548798,0.00104000
3.71932983,0.00185046
3.74317169,0.00219703
3.76701355,0.00222145
3.79085541,0.00180515
3.81469727,0.00123225
3.83853912,0.00033902
3.86238098,0.00018148
3.88622284,0.00043747
3.91006470,0.01499227
3.93390656,0.12017330
3.95774841,0.31467010
3.98159027,0.41300970
4.00543213,0.41819730
4.02927399,0.38811660
4.05311584,0.22759350
4.07695770,0.05588393
4.10079956,0.00320384
4.12464142,0.00128239
4.14848328,0.00135525
4.17232513,0.00110753
4.19616699,0.00101579
4.22000885,0.00115989
4.24385071,0.00135598
4.26769257,0.00114526
4.29153442,0.00040108
4.31537628,0.00111477
4.33921814,0.00311336
4.36306000,0.00430427
4.38690186,0.00448597
4.41074371,0.00425459
4.43458557,0.00249434
4.45842743,0.00058657
4.48226929,0.00042551
4.50611115,0.00045194
4.52995300,0.00042686
4.55379486,0.00113297
4.57763672,0.00313049
4.60147858,0.00408402
4.62532043,0.00410126
4.64916229,0.00369957
4.67300415,0.00212191
4.69684601,0.00108689
4.72068787,0.00187068
4.74452972,0.00240549
4.76837158,0.00248954
4.79221344,0.00189193
4.81605530,0.00094105
4.83989716,0.00066524
4.86373901,0.00090491
4.88758087,0.00130854
4.91142273,0.01559092
4.93526459,0.11014500
4.95910645,0.27327650
4.98294830,0.34894680
5.00679016,0.35197660
5.03063202,0.32199920
5.05447388,0.18145030
5.07831573,0.04165045
5.10215759,0.00194514
5.12599945,0.00134607
5.14984131,0.00140287
5.17368317,0.00112036
5.19752502,0.00106941
5.22136688,0.00138573
5.24520874,0.00176083
5.26905060,0.00177925
5.29289246,0.00129262
5.31673431,0.00148135
5.34057617,0.00312769
5.36441803,0.00400711
5.38825989,0.00400187
5.41210175,0.00360854
5.43594360,0.00181064
5.45978546,0.00002457
5.48362732,0.00070315
5.50746918,0.00085787
5.53131104,0.00070393
5.55515289,0.00131594
5.57899475,0.00355414
5.60283661,0.00464611
5.62667847,0.00479676
5.65052032,0.00442845
5.67436218,0.00257527
5.69820404,0.00080836
5.72204590,0.00069301
5.74588776,0.00090257
5.76972961,0.00124065
5.79357147,0.00131116
5.81741333,0.00130667
5.84125519,0.00116690
5.86509705,0.00105925
5.88893890,0.00102684
5.91278076,0.01372708
5.93662262,0.09350923
5.96046448,0.22213960
5.98430634,0.27698570
6.00814819,0.27882120
6.03199005,0.25151640
6.05583191,0.13637920
6.07967377,0.02942141
6.10351563,0.00113669
6.12735748,0.00040550
6.15119934,0.00048513
6.17504120,0.00096169
6.19888306,0.00221764
6.22272491,0.00263359
6.24656677,0.00271425
6.27040863,0.00232144
6.29425049,0.00146983
6.31809235,0.00147266
6.34193420,0.00297527
6.36577606,0.00376741
6.38961792,0.00366869
6.41345978,0.00315263
6.43730164,0.00180035
6.46114349,0.00090223
6.48498535,0.00067944
6.50882721,0.00034692
6.53266907,0.00051892
6.55651093,0.00179638
6.58035278,0.00357046
6.60419464,0.00416387
6.62803650,0.00418311
6.65187836,0.00372678
6.67572021,0.00209043
6.69956207,0.00073888
6.72340393,0.00049964
6.74724579,0.00073969
6.77108765,0.00086569
6.79492950,0.00076844
6.81877136,0.00114834
6.84261322,0.00152653
6.86645508,0.00145365
6.89029694,0.00105168
6.91413879,0.01079480
6.93798065,0.07244356
6.96182251,0.16539850
6.98566437,0.20169800
7.00950623,0.20263870
7.03334808,0.17967240
7.05718994,0.09328933
7.08103180,0.01858949
7.10487366,0.00060782
7.12871552,0.00032217
7.15255737,0.00044638
7.17639923,0.00123783
7.20024109,0.00244977
7.22408295,0.00272714
7.24792480,0.00285931
7.27176666,0.00246989
7.29560852,0.00152834
7.31945038,0.00099129
7.34329224,0.00180835
7.36713409,0.00220981
7.39097595,0.00214285
7.41481781,0.00184294
7.43865967,0.00128515
7.46250153,0.00135538
7.48634338,0.00141420
7.51018524,0.00114249
7.53402710,0.00073453
7.55786896,0.00171163
7.58171082,0.00331392
7.60555267,0.00371315
7.62939453,0.00363521
7.65323639,0.00308281
7.67707825,0.00157361
7.70092010,0.00057796
7.72476196,0.00020520
7.74860382,0.00013811
7.77244568,0.00034842
7.79628754,0.00074170
7.82012939,0.00140804
7.84397125,0.00166305
7.86781311,0.00177655
7.89165497,0.00156509
7.91549683,0.00795194
7.93933868,0.04947754
7.96318054,0.10788800
7.98702240,0.12858190
8.01086426,0.12878220
8.03470612,0.11192480
8.05854797,0.05537681
8.08238983,0.00981296
8.10623169,0.00146953
8.13007355,0.00137762
8.15391541,0.00085737
8.17775726,0.00116574
8.20159912,0.00219354
8.22544098,0.00258366
8.24928284,0.00276237
8.27312469,0.00231064
8.29696655,0.00146561
8.32080841,0.00081336
8.34465027,0.00051855
8.36849213,0.00069533
8.39233398,0.00089633
8.41617584,0.00125822
8.44001770,0.00154035
8.46385956,0.00176586
8.48770142,0.00178547
8.51154327,0.00131223
8.53538513,0.00076246
8.55922699,0.00165263
8.58306885,0.00297132
8.60691071,0.00332476
8.63075256,0.00329153
8.65459442,0.00292597
8.67843628,0.00192541
8.70227814,0.00132974
8.72612000,0.00112625
8.74996185,0.00095702
8.77380371,0.00091200
8.79764557,0.00131565
8.82148743,0.00172671
8.84532928,0.00174716
8.86917114,0.00172264
8.89301300,0.00153244
8.91685486,0.00389666
8.94069672,0.02417284
8.96453857,0.05101912
8.98838043,0.05985354
9.01222229,0.05994635
9.03606415,0.05114749
9.05990601,0.02433237
9.08374786,0.00429165
9.10758972,0.00124504
9.13143158,0.00096059
9.15527344,0.00079301
9.17911530,0.00112686
9.20295715,0.00153023
9.22679901,0.00148533
9.25064087,0.00153073
9.27448273,0.00151539
9.29832458,0.00126238
9.32216644,0.00102883
9.34600830,0.00077429
9.36985016,0.00041537
9.39369202,0.00025811
9.41753387,0.00067303
9.44137573,0.00101052
9.46521759,0.00105845
9.48905945,0.00100727
9.51290131,0.00102659
9.53674316,0.00110442
9.56058502,0.00150448
9.58442688,0.00194587
9.60826874,0.00181662
9.63211060,0.00179138
9.65595245,0.00185877
9.67979431,0.00144711
9.70363617,0.00113567
9.72747803,0.00106926
9.75131989,0.00099099
9.77516174,0.00110220
9.79900360,0.00136796
9.82284546,0.00137574
9.84668732,0.00131063
9.87052917,0.00154848
9.89437103,0.00166344
9.91821289,0.00137560
9.94205475,0.00114295
9.96589661,0.00082692
9.98973846,0.00063084
10.01358032,0.00089157
10.03742218,0.00121290
10.06126404,0.00134576
10.08510590,0.00141045
10.10894775,0.00146048
10.13278961,0.00132857
10.15663147,0.00126778
10.18047333,0.00119727
10.20431519,0.00112168
10.22815704,0.00117609
10.25199890,0.00142244
10.27584076,0.00160265
10.29968262,0.00150914
10.32352448,0.00168795
10.34736633,0.00198556
10.37120819,0.00195891
10.39505005,0.00199740
10.41889191,0.00210452
10.44273376,0.00179332
10.46657562,0.00159884
10.49041748,0.00182432
10.51425934,0.00186196
10.53810120,0.00157624
10.56194305,0.00136201
10.58578491,0.00080797
10.60962677,0.00027271
10.63346863,0.00047578
10.65731049,0.00092152
10.68115234,0.00128241
10.70499420,0.00160221
10.72883606,0.00194910
10.75267792,0.00185200
10.77651978,0.00165057
10.80036163,0.00155310
10.82420349,0.00135094
10.84804535,0.00119695
10.87188721,0.00144896
10.89572906,0.00171065
10.91957092,0.00549628
10.94341278,0.02385400
10.96725464,0.04489905
10.99109650,0.05036306
11.01493835,0.05008432
11.03878021,0.04113396
11.06262207,0.01840328
11.08646393,0.00353597
11.11030579,0.00148465
11.13414764,0.00138290
11.15798950,0.00124412
11.18183136,0.00122163
11.20567322,0.00083863
11.22951508,0.00045483
11.25335693,0.00051836
11.27719879,0.00079318
11.30104065,0.00102328
11.32488251,0.00180806
11.34872437,0.00277101
11.37256622,0.00290965
11.39640808,0.00283743
11.42024994,0.00246245
11.44409180,0.00134004
11.46793365,0.00096299
11.49177551,0.00122532
11.51561737,0.00122634
11.53945923,0.00099355
11.56330109,0.00050489
11.58714294,0.00057715
11.61098480,0.00080364
11.63482666,0.00077138
11.65866852,0.00063066
11.68251038,0.00066252
11.70635223,0.00117285
11.73019409,0.00186122
11.75403595,0.00205742
11.77787781,0.00201661
11.80171967,0.00169271
11.82556152,0.00086477
11.84940338,0.00073551
11.87324524,0.00115238
11.89708710,0.00172929
11.92092896,0.01019080
11.94477081,0.04304063
11.96861267,0.07801378
11.99245453,0.08608165
12.01629639,0.08566637
12.04013824,0.06867377
12.06398010,0.02890567
12.08782196,0.00447334
12.11166382,0.00127463
12.13550568,0.00157470
12.15934753,0.00156981
12.18318939,0.00139941
12.20703125,0.00082768
12.23087311,0.00028994
12.25471497,0.00018040
12.27855682,0.00047614
12.30239868,0.00112592
12.32624054,0.00234818
12.35008240,0.00361908
12.37392426,0.00383721
12.39776611,0.00376943
12.42160797,0.00319421
12.44544983,0.00161068
12.46929169,0.00067992
12.49313354,0.00108423
12.51697540,0.00149183
12.54081726,0.00154971
12.56465912,0.00158679
12.58850098,0.00208495
12.61234283,0.00225105
12.63618469,0.00218295
12.66002655,0.00159541
12.68386841,0.00063021
12.70771027,0.00111010
12.73155212,0.00216256
12.75539398,0.00249839
12.77923584,0.00251139
12.80307770,0.00210602
12.82691956,0.00098266
12.85076141,0.00030465
12.87460327,0.00056133
12.89844513,0.00153294
12.92228699,0.01409586
12.94612885,0.05760236
12.96997070,0.10079500
12.99381256,0.10972940
13.01765442,0.10879110
13.04149628,0.08487630
13.06533813,0.03390473
13.08917999,0.00460468
13.11302185,0.00154191
13.13686371,0.00190093
13.16070557,0.00174804
13.18454742,0.00126085
13.20838928,0.00067085
13.23223114,0.00088512
13.25607300,0.00102110
13.27991486,0.00082107
13.30375671,0.00098812
13.32759857,0.00247248
13.35144043,0.00411419
13.37528229,0.00452016
13.39912415,0.00451923
13.42296600,0.00368068
13.44680786,0.00154900
13.47064972,0.00055598
13.49449158,0.00089847
13.51833344,0.00111752
13.54217529,0.00111140
13.56601715,0.00198276
13.58985901,0.00323973
13.61370087,0.00357186
13.63754272,0.00351774
13.66138458,0.00255100
13.68522644,0.00085640
13.70906830,0.00123619
13.73291016,0.00213743
13.75675201,0.00246950
13.78059387,0.00259153
13.80443573,0.00221301
13.82827759,0.00134418
13.85211945,0.00079511
